level,code,name,year,GVA per hour worked,Export Intensity,New Businesses,Low Skilled,High Skilled,Active,Inactive due to Illness,Working Age,5G connectivity,Gigabit connectivity,GFCF per job,ICT per job,Intangibles per job
ITL3,TLD35,Greater Manchester South East,2020,31.98,0.1516527882916982,0.10938283993978926,0.201329534662868,0.3741690408357075,0.787591009813232,0.2429210134128167,0.6024349126192855,,,5947.166457807377,271.5594873348161,1308.0290172750742
ITL3,TLD35,Greater Manchester South East,2021,33.88,0.13794214809443237,0.12368098159509203,0.17780580075662042,0.3751576292559899,0.7790037831021438,0.26676176890156916,0.6024828676057195,,0.23886039026981426,,,
ITL3,TLD35,Greater Manchester South East,2022,36.32,0.17320167219259044,0.1255691349149293,0.0890713834491472,0.42735312697409983,0.8092229943145925,0.28807947019867547,0.5973618718596521,,0.7374819325946049,,,
ITL3,TLD35,Greater Manchester South East,2023,37.97,0.1451527224435591,0.10995398401550012,0.07426054122089365,0.446821900566394,0.7769037130270611,0.382228490832158,0.5948960242301263,0.8862624176303732,0.8052474436040623,,,
ITL3,TLD36,Greater Manchester North West,2008,23.09,,,,,,,,,,4761.1344255873255,216.1554672082458,443.87315374877903
ITL3,TLD36,Greater Manchester North West,2009,23.57,,,,,,,,,,5239.238352978243,143.39053292381064,665.8445028841401
ITL3,TLD36,Greater Manchester North West,2010,23.9,,,,,,,,,,5653.202805846337,187.07784725359534,673.3729396843082
ITL3,TLD36,Greater Manchester North West,2011,24.49,,,,,,,,,,5588.225319000146,197.1882914862954,811.1473680036671
ITL3,TLD36,Greater Manchester North West,2012,25.07,,,0.25302154492905937,0.2517078297425118,0.7501313715186547,0.2765509989484753,0.6366177299543194,,,5063.3917365550515,288.2918863006742,665.5553396899775
ITL3,TLD36,Greater Manchester North West,2013,25.78,,,0.2474199523683514,0.26435564964276265,0.7586663138396401,0.2730263157894737,0.6294493692181102,,,5093.494244974055,246.58162558633208,617.4069925888175
ITL3,TLD36,Greater Manchester North West,2014,26.29,,,0.24602754237288135,0.2616525423728814,0.7690677966101694,0.25688073394495414,0.6259044202842097,,,5962.269476464179,263.6072381853155,755.5777639266195
ITL3,TLD36,Greater Manchester North West,2015,26.97,,,0.21346513491851457,0.29254608602725085,0.7870691958322201,0.2672521957340025,0.6178239655616371,,,7300.86210681172,241.48012075521072,627.7425369440531
ITL3,TLD36,Greater Manchester North West,2016,27.5,0.1007381311860426,,0.23613690634120457,0.3011408861767047,0.776067922525869,0.2950236966824645,0.6191406282084347,,,7328.3859613252125,198.712458278146,661.0186112119127
ITL3,TLD36,Greater Manchester North West,2017,27.86,0.11234963913392142,0.14133074307916466,0.21158423697434542,0.30177201798466013,0.7685797408093097,0.28685714285714287,0.6176399000929482,,,6032.301502779241,276.7481861933856,734.4471095132157
ITL3,TLD36,Greater Manchester North West,2018,28.66,0.11026615969581749,0.14732142857142858,0.23795735719926298,0.3011318768096868,0.7570413266649119,0.3206933911159263,0.6172237765191764,,,5076.8034526145875,231.87422324525724,727.8662651639877
ITL3,TLD36,Greater Manchester North West,2019,29.62,0.12222308228191037,0.14464978325347935,0.18585699263932703,0.29258675078864355,0.7718191377497371,0.28110599078341014,0.6122902294317805,,,5834.015471318062,226.32443381706938,745.0030819107594
ITL3,TLD36,Greater Manchester North West,2020,31.35,0.11192027596780375,0.13313541904544415,0.20817941952506597,0.31926121372031663,0.766754617414248,0.29298642533936653,0.6077984226107428,,,5554.516736483622,212.00137891581298,768.6460641261349
ITL3,TLD36,Greater Manchester North West,2021,33.1,0.11019809244314013,0.1507537688442211,0.17536423841059604,0.31788079470198677,0.7549668874172185,0.2562162162162162,0.6030688616775698,,0.4514292263829758,,,
ITL3,TLD36,Greater Manchester North West,2022,35.1,0.12038164839626472,0.13135780628040689,0.12373602980308675,0.33315593400745075,0.7746141564662055,0.3105076741440378,0.5935242992764942,,0.8530382614602431,,,
ITL3,TLD36,Greater Manchester North West,2023,36.36,0.1281640697173123,0.12403100775193798,0.13654405927494045,0.3440063508864779,0.7091823233659699,0.32120109190172885,0.5890357364973027,0.8382713937175968,0.883154711403596,,,
ITL3,TLD37,Greater Manchester North East,2008,22.82,,,,,,,,,,7525.611911241232,271.59591980720967,588.4436629239749
ITL3,TLD37,Greater Manchester North East,2009,23.23,,,,,,,,,,7127.657592014941,191.7190929119734,479.3617382090161
ITL3,TLD37,Greater Manchester North East,2010,23.66,,,,,,,,,,6479.035376300974,205.43251779042814,737.3028355894559
ITL3,TLD37,Greater Manchester North East,2011,24.08,,,,,,,,,,6157.814167117613,261.0419684087828,757.979660563117
ITL3,TLD37,Greater Manchester North East,2012,24.41,,,0.27404580152671754,0.26641221374045804,0.7447837150127227,0.259222333000997,0.6287657951407444,,,7140.484366421621,276.0222400440875,934.8662286774321
ITL3,TLD37,Greater Manchester North East,2013,24.81,,,0.25726670066292706,0.268230494645589,0.7343192248852626,0.24472168905950095,0.6250577724228719,,,6102.182993234342,151.38722555227946,689.5374087458473
ITL3,TLD37,Greater Manchester North East,2014,25.21,,,0.2506387327542156,0.270056208482371,0.7263668880940215,0.24649859943977592,0.6190922089918636,,,6193.160794662337,306.5010114675169,791.5257166647303
ITL3,TLD37,Greater Manchester North East,2015,25.77,,,0.2536250317985245,0.2961078605952684,0.7194098193843805,0.27923844061650044,0.6175894373510424,,,6701.439649941543,318.1079205972808,930.9484193837354
ITL3,TLD37,Greater Manchester North East,2016,26.13,0.1532278534562992,,0.24573899771050622,0.29636224879165607,0.7262783006868482,0.2843866171003718,0.6125514614907549,,,6230.198742690613,217.25102477323847,739.5191903998339
ITL3,TLD37,Greater Manchester North East,2017,26.62,0.16486180701470826,0.2144826318691417,0.23451776649746192,0.30279187817258885,0.7322335025380711,0.26255924170616113,0.6084481637683017,,,7229.39026459078,304.87847367173447,896.5129904658329
ITL3,TLD37,Greater Manchester North East,2018,27.54,0.18135980461671788,0.13293278257604205,0.22895881299565107,0.3005883857764134,0.7372729598362753,0.2638753651411879,0.5988124854471256,,,6304.559400978947,275.959926614562,898.3644133233461
ITL3,TLD37,Greater Manchester North East,2019,28.78,0.20872367533538186,0.12705082032813125,0.23297491039426524,0.3059395801331285,0.7503840245775729,0.24307692307692308,0.5937234944868532,,,6026.487434326582,291.6746850627883,1022.747653341336
ITL3,TLD37,Greater Manchester North East,2020,30.19,0.17070303315306842,0.1275056829923538,0.19903406202338586,0.3271479410269446,0.7488561260803254,0.25101214574898784,0.5971381690292634,,,6384.908234240122,283.0682673723499,1216.938607333628
ITL3,TLD37,Greater Manchester North East,2021,31.34,0.13929110105580694,0.1516,0.1903300076745971,0.33947301100025584,0.7165515477104119,0.2815884476534296,0.5922763168261626,,0.268399371080073,,,
ITL3,TLD37,Greater Manchester North East,2022,32.47,0.16577868852459016,0.13662502478683322,0.11946342698051127,0.3186535054416603,0.7527208301695774,0.2712384851586489,0.5936595180103766,,0.7173223962131741,,,
ITL3,TLD37,Greater Manchester North East,2023,33.15,0.15279254487460128,0.12054739384181928,0.11893939393939394,0.36414141414141415,0.7608585858585859,0.3020063357972545,0.5898457166178604,0.7132879603930687,0.7661962938623513,,,
ITL3,TLD41,Blackburn with Darwen,2008,20.65,,,,,,,,,,6244.981572824892,247.60280950155172,614.4908173269547
ITL3,TLD41,Blackburn with Darwen,2009,21.47,,,,,,,,,,6781.877792356312,162.71198581265335,638.9348321484821
ITL3,TLD41,Blackburn with Darwen,2010,22.22,,,,,,,,,,4529.881542510967,141.43389055555858,482.72001776571085
ITL3,TLD41,Blackburn with Darwen,2011,22.7,,,,,,,,,,4894.959334301021,162.87025633117318,670.3108869756288
ITL3,TLD41,Blackburn with Darwen,2012,22.86,,,0.30364806866952787,0.2317596566523605,0.6974248927038627,0.24822695035460993,0.6274742143107209,,,4387.413585169766,219.30916196200525,672.3840505595281
ITL3,TLD41,Blackburn with Darwen,2013,23.18,,,0.2818574514038877,0.2526997840172786,0.6922246220302376,0.2596491228070175,0.6208598170944297,,,5353.031246860242,320.2618018974896,1002.8206857946636
ITL3,TLD41,Blackburn with Darwen,2014,23.7,,,0.27461706783369805,0.23413566739606126,0.6936542669584245,0.26785714285714285,0.611048342347522,,,5649.0316179477495,179.05738336845445,830.7862140474057
ITL3,TLD41,Blackburn with Darwen,2015,24.83,,,0.264417845484222,0.25571273122959737,0.7007616974972797,0.2290909090909091,0.6106718054355771,,,4997.725340478525,126.04676881495118,873.4692562464645
ITL3,TLD41,Blackburn with Darwen,2016,25.78,,,0.25488069414316705,0.279826464208243,0.6941431670281996,0.24822695035460993,0.6085929094305498,,,6054.868251660785,206.22886942482697,1022.770291173643
ITL3,TLD41,Blackburn with Darwen,2017,26.62,,0.153987167736022,0.24946236559139784,0.28817204301075267,0.6870967741935484,0.20962199312714777,0.6105887914281213,,,5436.298977688041,263.12388715709204,1214.8640079208988
ITL3,TLD41,Blackburn with Darwen,2018,27.08,,0.12195121951219512,0.2510822510822511,0.2911255411255411,0.7067099567099567,0.22509225092250923,0.6047634942763455,,,3830.79875132457,247.9830320305801,858.2369282449641
ITL3,TLD41,Blackburn with Darwen,2019,27.78,0.15621531631520533,0.13364928909952606,0.25813449023861174,0.2982646420824295,0.7169197396963124,0.26053639846743293,0.5984448223488634,,,5670.088625715287,292.5580743702142,982.0556966223146
ITL3,TLD41,Blackburn with Darwen,2020,28.88,,0.14479638009049775,0.22502744237102085,0.29637760702524696,0.7135016465422612,0.3103448275862069,0.5893998602520639,,,6644.159838218412,259.61896765611806,859.9535255290127
ITL3,TLD41,Blackburn with Darwen,2021,30.49,,0.18174342105263158,0.2109375,0.33816964285714285,0.7154017857142857,0.2784313725490196,0.5782361216877266,,0.102,,,
ITL3,TLD41,Blackburn with Darwen,2022,32.18,,0.12998405103668262,0.16483516483516483,0.2802197802197802,0.7252747252747253,0.272,0.5839959441160805,,0.6930000000000001,,,
ITL3,TLD41,Blackburn with Darwen,2023,33.27,0.11941562566165573,0.11977030352748154,0.12309368191721133,0.3420479302832244,0.7047930283224401,0.2693726937269373,0.5828460410277899,0.5606,0.6990000000000001,,,
ITL3,TLD42,Blackpool,2008,19.57,,,,,,,,,,4715.298958138134,119.37465716805403,577.3479097343252
ITL3,TLD42,Blackpool,2009,20.02,,,,,,,,,,3990.890160754869,61.53187134850846,577.3943670351376
ITL3,TLD42,Blackpool,2010,20.77,,,,,,,,,,4629.350925833224,81.87620865316485,453.9828689912838
ITL3,TLD42,Blackpool,2011,21.31,,,,,,,,,,5355.835692698757,102.10235381124511,625.4174339009443
ITL3,TLD42,Blackpool,2012,21.68,,,0.3009367681498829,0.22716627634660422,0.747072599531616,0.37037037037037035,0.5990250061375513,,,4519.40235659125,174.0615909068316,660.0311122858864
ITL3,TLD42,Blackpool,2013,21.98,,,0.28454332552693207,0.22014051522248243,0.7435597189695551,0.3835616438356164,0.5983199400278842,,,6880.077926131431,179.14902545190557,953.2173169095433
ITL3,TLD42,Blackpool,2014,22.43,,,0.29523809523809524,0.22023809523809523,0.7023809523809523,0.38,0.5904972127125614,,,5070.4490926152985,137.47207476987958,844.1158618222922
ITL3,TLD42,Blackpool,2015,23.47,,,0.25118483412322273,0.21800947867298578,0.773696682464455,0.3717277486910995,0.5952548875786385,,,5809.644701200323,220.71241472529005,1001.9593331367629
ITL3,TLD42,Blackpool,2016,24.6,0.07848837209302326,,0.22424242424242424,0.25696969696969696,0.7575757575757576,0.365,0.5810022817544156,,,7499.500932696865,361.3625097916602,1252.6388009452023
ITL3,TLD42,Blackpool,2017,25.62,,0.15384615384615385,0.2246376811594203,0.22946859903381642,0.7741545893719807,0.4117647058823529,0.5826021488731433,,,7760.712642894184,376.8424484028727,1399.0690313138912
ITL3,TLD42,Blackpool,2018,26.46,0.0785997357992074,0.13079667063020214,0.22946859903381642,0.27657004830917875,0.7572463768115942,0.47761194029850745,0.5835917676910065,,,5011.617989274474,262.6866858895049,937.0885042548422
ITL3,TLD42,Blackpool,2019,27.35,,0.13372093023255813,0.23443223443223443,0.27472527472527475,0.7728937728937729,0.4731182795698925,0.5751121784743728,,,5273.356315943358,184.46546912415602,873.9123432104682
ITL3,TLD42,Blackpool,2020,28.34,,0.15172413793103448,0.200734394124847,0.23745410036719705,0.7600979192166463,0.41836734693877553,0.5771404351511726,,,4830.440285588255,170.6613704423692,788.3335291340363
ITL3,TLD42,Blackpool,2021,29.27,,0.12356979405034325,0.21137206427688504,0.28553770086526575,0.7453646477132262,0.4320388349514563,0.5738565429576665,,0.007,,,
ITL3,TLD42,Blackpool,2022,29.89,0.06279261911319196,0.1702355460385439,0.13506815365551425,0.3444857496902107,0.7682775712515489,0.47593582887700536,0.5697221280921722,,0.71,,,
ITL3,TLD42,Blackpool,2023,30.25,0.06401475237091675,0.12098501070663811,0.14883148831488316,0.34440344403444034,0.7158671586715867,0.4588744588744589,0.5696947613308294,0.8737,0.718,,,
ITL3,TLD44,Lancaster and Wyre,2008,23.39,,,,,,,,,,5655.796059663182,256.2240650386532,324.8299879943357
ITL3,TLD44,Lancaster and Wyre,2009,22.76,,,,,,,,,,5598.298329300071,266.67327578231465,354.91859152430106
ITL3,TLD44,Lancaster and Wyre,2010,22.6,,,,,,,,,,5775.912009663288,337.8404418187483,348.74803025443214
ITL3,TLD44,Lancaster and Wyre,2011,22.89,,,,,,,,,,4868.573824953044,323.1414439602178,398.3696263180336
ITL3,TLD44,Lancaster and Wyre,2012,23.67,,,0.20253164556962025,0.34776815456362425,0.7208527648234511,0.23389021479713604,0.6103660569783423,,,7552.252350705462,467.81019469922313,584.1734268209265
ITL3,TLD44,Lancaster and Wyre,2013,24.43,,,0.2522816166883963,0.2770534550195567,0.7242503259452412,0.23167848699763594,0.6230909209072594,,,9694.662566829365,380.42218025329794,614.8802351955044
ITL3,TLD44,Lancaster and Wyre,2014,25.67,,,0.18941868060091444,0.2958850424559112,0.7308948399738733,0.220873786407767,0.6217662873526808,,,13753.799023500549,380.8482429472301,631.7093653723712
ITL3,TLD44,Lancaster and Wyre,2015,27.03,,,0.2119205298013245,0.3357615894039735,0.7245033112582782,0.30288461538461536,0.6124195438893913,,,12656.478090300016,734.96031281037,877.6923411683435
ITL3,TLD44,Lancaster and Wyre,2016,28.31,0.16097175587596288,,0.18758256274768825,0.3441215323645971,0.7939233817701453,0.22435897435897437,0.6125933658647116,,,10365.354365991236,369.7547973112676,695.9510603977003
ITL3,TLD44,Lancaster and Wyre,2017,29.05,0.1744390243902439,0.10762070971495055,0.16317169069462648,0.32503276539973786,0.8053735255570118,0.17845117845117844,0.6168522747943489,,,10669.948530075171,835.4170775275137,1140.215039323698
ITL3,TLD44,Lancaster and Wyre,2018,30.65,,0.10467836257309941,0.1525312294543064,0.3701512163050625,0.7718606180144642,0.2132564841498559,0.613271831428871,,,8458.090998869451,588.4325052403675,863.8864008298635
ITL3,TLD44,Lancaster and Wyre,2019,32.54,,0.10963646855164455,0.18163934426229508,0.34557377049180327,0.7390163934426229,0.2638190954773869,0.6116171156537886,,,7825.478186755466,502.1458444827655,756.8722126419693
ITL3,TLD44,Lancaster and Wyre,2020,34.65,0.14856381966901275,0.09821941412981046,0.1523937963587323,0.3607552258934592,0.811193526635199,0.35714285714285715,0.5901548012256755,,,7450.792425872614,462.3845973988063,682.2116860715894
ITL3,TLD44,Lancaster and Wyre,2021,35.77,0.14311016648955013,0.10234419668381932,0.12386917188587335,0.39526791927627003,0.7974947807933194,0.2611683848797251,0.5640049453460761,,0.21729229042216253,,,
ITL3,TLD44,Lancaster and Wyre,2022,36.57,0.1731135066582118,0.10884353741496598,0.09727891156462586,0.3517006802721088,0.7619047619047619,0.34285714285714286,0.5665067344933233,,0.5427845181473865,,,
ITL3,TLD44,Lancaster and Wyre,2023,37.07,0.19081882285220894,0.0936046511627907,0.08029197080291971,0.44525547445255476,0.7385534173855341,0.3299492385786802,0.5739793489314539,0.2911526324381683,0.6902852554237595,,,
ITL3,TLD45,Mid Lancashire,2008,28.67,,,,,,,,,,9677.71647187519,299.8459591465937,4899.0858374988675
ITL3,TLD45,Mid Lancashire,2009,28.53,,,,,,,,,,6717.600533042261,349.0744496528481,2484.6809396190724
ITL3,TLD45,Mid Lancashire,2010,28.51,,,,,,,,,,6978.7145875497745,337.3976402772895,2581.3016504366974
ITL3,TLD45,Mid Lancashire,2011,28.75,,,,,,,,,,6288.102405848786,311.8602919197497,2391.965846669601
ITL3,TLD45,Mid Lancashire,2012,29.31,,,0.22788422339991846,0.352221769262128,0.7916836526701998,0.14481409001956946,0.6412988065515484,,,6331.164948560114,206.4325471642786,2225.2918432339216
ITL3,TLD45,Mid Lancashire,2013,29.91,,,0.22254697286012526,0.3235908141962422,0.755741127348643,0.23247863247863249,0.6250603529046385,,,7134.607367576822,341.0125113474209,2153.930187952547
ITL3,TLD45,Mid Lancashire,2014,30.72,,,0.21000855431993157,0.286142001710864,0.7553464499572284,0.24825174825174826,0.6083266334142527,,,7660.678449989005,313.2463245394778,2231.030792913664
ITL3,TLD45,Mid Lancashire,2015,32.24,,,0.22442941673710903,0.31741335587489433,0.7895181741335587,0.18072289156626506,0.6131153828213673,,,8590.084506491825,313.69125195370646,2210.595984312198
ITL3,TLD45,Mid Lancashire,2016,33.79,,,0.1848321591380025,0.35350186489846663,0.7919602154993783,0.15139442231075698,0.623163179397652,,,10023.268586711825,322.3149824693371,2820.142445343487
ITL3,TLD45,Mid Lancashire,2017,34.82,0.590536323390667,0.10910224438902744,0.16400336417157274,0.3620689655172414,0.8170731707317073,0.19310344827586207,0.6104150462945137,,,9827.910665377482,324.59129931139904,2501.1153904466114
ITL3,TLD45,Mid Lancashire,2018,35.06,0.4663868640011781,0.10946196660482375,0.15867003367003368,0.41835016835016836,0.8013468013468014,0.22033898305084745,0.6070609155991149,,,9115.183985775002,317.26473197858013,2509.2839421724457
ITL3,TLD45,Mid Lancashire,2019,35.76,0.5178804111770667,0.11419847328244274,0.14703389830508476,0.425,0.8538135593220338,0.3101449275362319,0.5976862451121422,,,10949.548450460543,656.1345581577965,2575.67030209161
ITL3,TLD45,Mid Lancashire,2020,37.34,0.5897627219817938,0.11338345864661654,0.17159763313609466,0.4243448858833474,0.7797971259509721,0.19385796545105566,0.5952485779194477,,,11354.27542639087,631.2309753978581,3160.206027999866
ITL3,TLD45,Mid Lancashire,2021,39.27,0.586622296173045,0.12332751599767307,0.21059376334899615,0.3780435711234515,0.7526697992310978,0.3022452504317789,0.5814646650306504,,0.08614446090236781,,,
ITL3,TLD45,Mid Lancashire,2022,40.54,0.5871086556169429,0.11095183486238532,0.05148936170212766,0.45617021276595743,0.7961702127659575,0.23382045929018788,0.5728912725499756,,0.6712156175862962,,,
ITL3,TLD45,Mid Lancashire,2023,40.99,0.4208840853205238,0.1104330136588201,0.06870548806032677,0.436950146627566,0.808965228320067,0.36403508771929827,0.5706730930146936,0.4031549509677163,0.7390399482460289,,,
ITL3,TLD46,East Lancashire,2008,24.28,,,,,,,,,,6926.131507082674,297.59797760933566,793.0353078374862
ITL3,TLD46,East Lancashire,2009,24.47,,,,,,,,,,5656.560942821791,230.2360216387773,835.6118547589189
ITL3,TLD46,East Lancashire,2010,24.78,,,,,,,,,,5199.129621092544,207.706690677402,857.8360890601597
ITL3,TLD46,East Lancashire,2011,25.16,,,,,,,,,,4678.3029975516,300.4660568590384,844.6618577162425
ITL3,TLD46,East Lancashire,2012,25.8,,,0.2432564982834723,0.2756253065228053,0.784698381559588,0.3621867881548975,0.6255714206822073,,,5984.458248322621,385.2364330177228,971.8088023576304
ITL3,TLD46,East Lancashire,2013,26.2,,,0.28592739930382893,0.2506215813028344,0.7090999502734958,0.3641025641025641,0.6143534472224259,,,6197.365929414887,258.936961504745,786.6759261836537
ITL3,TLD46,East Lancashire,2014,26.62,,,0.23769685039370078,0.2549212598425197,0.7204724409448819,0.323943661971831,0.6172033277951079,,,6952.220772026514,482.75040301112904,1193.5911074939543
ITL3,TLD46,East Lancashire,2015,27.1,,,0.23015873015873015,0.2881944444444444,0.7624007936507936,0.302713987473904,0.6095459245686918,,,6190.040552804054,249.0215221954286,953.6584886797721
ITL3,TLD46,East Lancashire,2016,27.87,0.22433460076045628,,0.23764353469795307,0.2925611582626061,0.7898152770843735,0.33729216152019004,0.6013028729248596,,,6309.576770405835,340.7987453014943,1103.2459382449342
ITL3,TLD46,East Lancashire,2017,28.51,0.2582066221401165,0.15620886353663888,0.21124620060790272,0.31560283687943264,0.7710233029381965,0.3230088495575221,0.5884737839997138,,,5919.52816318749,394.7551417722478,1131.4697604274493
ITL3,TLD46,East Lancashire,2018,28.78,0.27531601611334905,0.12244897959183673,0.2766279656739021,0.2735991923271075,0.7758707723372035,0.2545045045045045,0.5858190969336909,,,6729.785793580351,404.6882936665171,1083.1805629735775
ITL3,TLD46,East Lancashire,2019,29.32,0.2425112843660238,0.11536787113626469,0.2769857433808554,0.26934826883910384,0.7825865580448065,0.2927400468384075,0.5764889941675986,,,6082.29166645547,403.9586609473406,1047.4155735209497
ITL3,TLD46,East Lancashire,2020,30.59,0.229945739844552,0.12,0.17771084337349397,0.339859437751004,0.7796184738955824,0.22779043280182232,0.5824885008231452,,,6445.460602651833,384.05944949996393,1028.620550276191
ITL3,TLD46,East Lancashire,2021,32.99,0.179456906729634,0.1433461703038083,0.2599009900990099,0.2806930693069307,0.7569306930693069,0.219959266802444,0.5874962190837386,,0.39973907024543587,,,
ITL3,TLD46,East Lancashire,2022,35.17,0.20291452363458243,0.11859381617958492,0.093734335839599,0.3368421052631579,0.7538847117794486,0.2953156822810591,0.576166629121974,,0.64149889794886,,,
ITL3,TLD46,East Lancashire,2023,36.59,0.1698222119602863,0.11647972389991372,0.07657200811359026,0.3433062880324544,0.7084178498985801,0.288695652173913,0.564596479574892,0.38442513591106225,0.6817257599980839,,,
ITL3,TLD47,Chorley and West Lancashire,2008,22.98,,,,,,,,,,8340.007410660499,393.1756324430437,1102.3595689742651
ITL3,TLD47,Chorley and West Lancashire,2009,23.13,,,,,,,,,,3740.8286956234533,128.04765541955373,1025.3772925342828
ITL3,TLD47,Chorley and West Lancashire,2010,23.15,,,,,,,,,,5181.529733657373,241.98223134367012,1081.9971338997998
ITL3,TLD47,Chorley and West Lancashire,2011,23.12,,,,,,,,,,5170.6894347521265,175.05920344985014,943.6015831674447
ITL3,TLD47,Chorley and West Lancashire,2012,23.27,,,0.22561429635145197,0.3298585256887565,0.7885331347728965,0.3204225352112676,0.6105766607867028,,,5702.154612213862,267.3149747627746,1090.8653882949995
ITL3,TLD47,Chorley and West Lancashire,2013,23.63,,,0.20441176470588235,0.3463235294117647,0.7941176470588235,0.26071428571428573,0.612902498929674,,,6716.778822753738,304.36779875350203,993.836716180832
ITL3,TLD47,Chorley and West Lancashire,2014,24.22,,,0.1925018024513338,0.3720259552992069,0.7707281903388609,0.1918238993710692,0.61997693524884,,,8731.673778256296,376.87753072565494,1312.2427328475296
ITL3,TLD47,Chorley and West Lancashire,2015,25.53,,,0.17087238644556596,0.357606344628695,0.7606344628695025,0.20481927710843373,0.613841755401542,,,10264.997097448006,488.33502136306726,1441.7612168341486
ITL3,TLD47,Chorley and West Lancashire,2016,26.9,0.14250863996747307,,0.17375366568914957,0.3717008797653959,0.7448680351906158,0.28160919540229884,0.5986762408047894,,,8752.065520179975,426.0574444977988,1473.3131477671975
ITL3,TLD47,Chorley and West Lancashire,2017,28.35,0.16509988249118684,0.10503040353786622,0.19886765746638357,0.31068648266100496,0.7891012031139419,0.20134228187919462,0.6142944091818103,,,7564.050295180707,363.1013729713075,1401.8577369472291
ITL3,TLD47,Chorley and West Lancashire,2018,29.31,0.15627362055933486,0.10348644161593802,0.1461086637298091,0.394273127753304,0.8259911894273128,0.2320675105485232,0.5893425066528202,,,7220.920310909419,423.8384313763,1386.1643679773235
ITL3,TLD47,Chorley and West Lancashire,2019,30.82,0.1492063492063492,0.1111111111111111,0.18827838827838828,0.336996336996337,0.7457875457875458,0.19020172910662825,0.5870816237000336,,,6923.438071113269,340.02869815117464,1264.4975477269184
ITL3,TLD47,Chorley and West Lancashire,2020,32.86,0.1360506234878094,0.11609071274298056,0.22164566345441067,0.3876945885841364,0.7568569310600445,0.43902439024390244,0.5780371589195119,,,6534.588085828339,314.041029062532,1200.9799125413322
ITL3,TLD47,Chorley and West Lancashire,2021,35.21,,0.12330198537095088,0.13763440860215054,0.4,0.7971326164874551,0.21554770318021202,0.5935993395941398,,0.217509909436934,,,
ITL3,TLD47,Chorley and West Lancashire,2022,36.82,0.13191105769230768,0.10625,,0.40257879656160456,0.7306590257879656,0.27925531914893614,0.5865965216002824,,0.53271602821366,,,
ITL3,TLD47,Chorley and West Lancashire,2023,37.49,0.11819298485055275,0.10057621791513882,0.10656934306569343,0.4386861313868613,0.756934306569343,0.2732732732732733,0.5707025473329029,0.33957641792674276,0.6088230561525321,,,
ITL3,TLD61,Warrington,2008,28.36,,,,,,,,,,7066.137319003736,508.91432827785115,1564.7701019072913
ITL3,TLD61,Warrington,2009,28.23,,,,,,,,,,5901.884520019716,478.24910564421924,1445.935407043748
ITL3,TLD61,Warrington,2010,27.96,,,,,,,,,,5614.136644320024,425.3402751825822,1645.692513879801
ITL3,TLD61,Warrington,2011,27.83,,,,,,,,,,6356.730508995645,580.2578643006103,2225.5763958932603
ITL3,TLD61,Warrington,2012,28.11,,,0.21,0.3415384615384615,0.81,0.20647773279352227,0.6375236619359141,,,6622.391080750025,523.668199462915,2219.2183108552363
ITL3,TLD61,Warrington,2013,28.48,,,0.17854346123727485,0.3657008613938919,0.831636648394675,0.2,0.6201889220757145,,,7252.3971369975525,539.1748817348675,1994.4871619126868
ITL3,TLD61,Warrington,2014,29.0,,,0.16159250585480095,0.38095238095238093,0.8095238095238095,0.14754098360655737,0.6156996193332565,,,6728.037335770097,221.38812794904737,1800.5416721839422
ITL3,TLD61,Warrington,2015,29.66,,,0.1463981409759876,0.4206041828040279,0.814872192099148,0.23430962343096234,0.6160085888106883,,,8947.178656656246,510.15192700648475,1933.248070790745
ITL3,TLD61,Warrington,2016,30.56,0.18569971960234513,,0.18277945619335348,0.37613293051359514,0.7877643504531722,0.2099644128113879,0.627866061563121,,,6908.284711006322,424.22422293287286,1626.8575634854403
ITL3,TLD61,Warrington,2017,31.9,0.19141366223908918,0.09272727272727273,0.15053763440860216,0.41244239631336405,0.8010752688172043,0.2084942084942085,0.6137543191428181,,,5309.515040422317,385.38184777501806,1453.9828023707464
ITL3,TLD61,Warrington,2018,33.23,0.23135732768760292,0.0937799043062201,0.1744186046511628,0.4046511627906977,0.789922480620155,0.16236162361623616,0.6084676049960379,,,7296.29885846451,438.7307595781497,1623.5330623056873
ITL3,TLD61,Warrington,2019,34.45,0.21128001762502754,0.10256410256410256,0.1496546431312356,0.40905602455871065,0.827321565617805,0.24,0.6139131663879007,,,7780.593787472619,398.01329976563466,1602.756193764772
ITL3,TLD61,Warrington,2020,35.8,0.1932059447983015,0.09911678115799803,0.14797507788161993,0.4166666666666667,0.8317757009345794,0.2222222222222222,0.6067278749875961,,,7255.532448486609,366.73035987813415,1447.8484742847452
ITL3,TLD61,Warrington,2021,36.77,0.22339862361037585,0.113160518444666,0.1282642089093702,0.4162826420890937,0.8195084485407066,0.32340425531914896,0.6165298178822058,,0.6649999999999999,,,
ITL3,TLD61,Warrington,2022,37.6,0.2311625663289918,0.11685625646328852,0.10410334346504559,0.44984802431610943,0.7955927051671733,0.22304832713754646,0.6213496886169304,,0.8040000000000002,,,
ITL3,TLD61,Warrington,2023,37.73,0.23235140317238975,0.1122394441475147,0.05795981452859351,0.4899536321483771,0.8299845440494591,0.10454545454545454,0.6092594249231363,0.6983,0.8490000000000001,,,
ITL3,TLD62,Cheshire East,2008,33.5,,,,,,,,,,6821.445764909647,486.0924680383907,860.4142537802841
