level,code,name,year,GVA per Hour,Change in GVA per hour,Population
ITL3,TLM32,Glasgow City,2019,32.71,91.78,633120.0
ITL3,TLM32,Glasgow City,2020,34.51,97.67,635640.0
ITL3,TLM32,Glasgow City,2021,36.25,99.25,635130.0
ITL3,TLM32,Glasgow City,2022,37.77,100.0,622050.0
ITL3,TLM32,Glasgow City,2023,38.56,97.51,631970.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2008,24.43,83.21,344510.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2009,25.1,85.35,344670.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2010,25.91,86.97,345620.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2011,26.8,88.39,346730.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2012,28.09,95.0,346030.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2013,29.27,97.19,345760.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2014,30.08,102.32,346530.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2015,30.31,97.54,347000.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2016,30.37,94.21,348900.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2017,30.97,97.27,350350.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2018,31.82,94.2,351110.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2019,33.12,105.43,352430.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2020,33.96,93.3,352510.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2021,35.34,99.7,353220.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2022,36.47,100.0,359890.0
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2023,37.47,102.95,363470.0
ITL3,TLM34,North Lanarkshire,2008,26.15,76.58,333280.0
ITL3,TLM34,North Lanarkshire,2009,27.33,82.0,335160.0
ITL3,TLM34,North Lanarkshire,2010,28.02,79.22,336280.0
ITL3,TLM34,North Lanarkshire,2011,28.74,84.86,337720.0
ITL3,TLM34,North Lanarkshire,2012,29.25,80.52,337890.0
ITL3,TLM34,North Lanarkshire,2013,30.28,85.9,337780.0
ITL3,TLM34,North Lanarkshire,2014,31.35,84.26,338000.0
ITL3,TLM34,North Lanarkshire,2015,32.61,89.37,338260.0
ITL3,TLM34,North Lanarkshire,2016,33.54,92.44,339390.0
ITL3,TLM34,North Lanarkshire,2017,34.69,89.93,339960.0
ITL3,TLM34,North Lanarkshire,2018,35.91,89.22,340180.0
ITL3,TLM34,North Lanarkshire,2019,37.62,100.69,341370.0
ITL3,TLM34,North Lanarkshire,2020,39.1,88.72,341140.0
ITL3,TLM34,North Lanarkshire,2021,41.43,97.76,341400.0
ITL3,TLM34,North Lanarkshire,2022,43.55,100.0,340920.0
ITL3,TLM34,North Lanarkshire,2023,45.28,104.17,341890.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2008,30.97,100.9,460850.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2009,32.3,103.13,466040.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2010,33.26,106.24,471160.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2011,33.97,105.53,476110.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2012,34.68,106.11,480470.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2013,35.28,107.2,484840.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2014,35.46,109.54,489450.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2015,35.02,114.09,492310.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2016,34.37,107.68,492030.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2017,34.17,102.28,490600.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2018,34.89,104.81,489030.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2019,35.92,105.81,489880.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2020,36.9,106.95,489840.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2021,37.57,105.3,490120.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2022,38.12,100.0,488000.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2023,38.48,98.26,492070.0
ITL3,TLM91,Scottish Borders,2008,22.93,83.72,113360.0
ITL3,TLM91,Scottish Borders,2009,23.66,88.56,113590.0
ITL3,TLM91,Scottish Borders,2010,24.34,91.8,113700.0
ITL3,TLM91,Scottish Borders,2011,24.58,87.24,113880.0
ITL3,TLM91,Scottish Borders,2012,25.22,90.9,113720.0
ITL3,TLM91,Scottish Borders,2013,26.15,87.84,113880.0
ITL3,TLM91,Scottish Borders,2014,27.41,99.08,114040.0
ITL3,TLM91,Scottish Borders,2015,28.26,100.3,114030.0
ITL3,TLM91,Scottish Borders,2016,28.85,93.52,114530.0
ITL3,TLM91,Scottish Borders,2017,29.34,96.88,115020.0
ITL3,TLM91,Scottish Borders,2018,30.26,98.56,115270.0
ITL3,TLM91,Scottish Borders,2019,31.27,94.23,115510.0
ITL3,TLM91,Scottish Borders,2020,32.66,99.58,115240.0
ITL3,TLM91,Scottish Borders,2021,34.22,98.2,116020.0
ITL3,TLM91,Scottish Borders,2022,35.85,100.0,116820.0
ITL3,TLM91,Scottish Borders,2023,36.89,106.45,116630.0
ITL3,TLM92,Dumfries and Galloway,2008,25.52,92.78,151010.0
ITL3,TLM92,Dumfries and Galloway,2009,26.02,91.46,151160.0
ITL3,TLM92,Dumfries and Galloway,2010,26.52,92.42,151100.0
ITL3,TLM92,Dumfries and Galloway,2011,26.96,92.04,151410.0
ITL3,TLM92,Dumfries and Galloway,2012,27.75,92.71,150840.0
ITL3,TLM92,Dumfries and Galloway,2013,28.57,95.89,150280.0
ITL3,TLM92,Dumfries and Galloway,2014,29.18,100.52,149960.0
ITL3,TLM92,Dumfries and Galloway,2015,29.31,94.47,149670.0
ITL3,TLM92,Dumfries and Galloway,2016,29.56,92.98,149520.0
ITL3,TLM92,Dumfries and Galloway,2017,30.26,92.37,149200.0
ITL3,TLM92,Dumfries and Galloway,2018,32.05,97.29,148790.0
ITL3,TLM92,Dumfries and Galloway,2019,33.81,99.72,148860.0
ITL3,TLM92,Dumfries and Galloway,2020,35.54,107.24,148290.0
ITL3,TLM92,Dumfries and Galloway,2021,36.07,96.81,148790.0
ITL3,TLM92,Dumfries and Galloway,2022,36.53,100.0,145770.0
ITL3,TLM92,Dumfries and Galloway,2023,36.54,91.64,145670.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2008,26.08,91.73,253091.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2009,26.69,90.92,253711.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2010,26.87,88.2,254152.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2011,27.09,86.29,254698.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2012,27.7,90.42,260300.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2013,28.25,90.11,259370.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2014,28.57,91.9,258610.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2015,28.41,87.72,258190.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2016,28.57,85.24,258090.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2017,29.01,84.07,257730.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2018,30.49,90.79,257120.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2019,31.9,86.36,256750.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2020,33.98,96.94,255850.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2021,35.47,91.67,256240.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2022,37.13,100.0,247958.0
ITL3,TLM93,North Ayrshire and East Ayrshire,2023,37.85,93.03,254320.0
ITL3,TLM94,South Ayrshire,2008,24.91,91.78,112610.0
ITL3,TLM94,South Ayrshire,2009,25.96,98.11,112490.0
ITL3,TLM94,South Ayrshire,2010,27.1,102.89,112600.0
ITL3,TLM94,South Ayrshire,2011,27.72,99.59,112980.0
ITL3,TLM94,South Ayrshire,2012,28.48,105.82,112920.0
ITL3,TLM94,South Ayrshire,2013,28.81,96.11,112870.0
ITL3,TLM94,South Ayrshire,2014,29.47,107.37,112530.0
ITL3,TLM94,South Ayrshire,2015,29.64,97.47,112400.0
ITL3,TLM94,South Ayrshire,2016,30.33,99.01,112470.0
ITL3,TLM94,South Ayrshire,2017,31.01,99.97,112680.0
ITL3,TLM94,South Ayrshire,2018,32.09,104.91,112550.0
ITL3,TLM94,South Ayrshire,2019,32.63,100.87,112610.0
ITL3,TLM94,South Ayrshire,2020,33.24,97.38,112140.0
ITL3,TLM94,South Ayrshire,2021,33.84,94.02,112450.0
ITL3,TLM94,South Ayrshire,2022,34.86,100.0,111560.0
ITL3,TLM94,South Ayrshire,2023,35.5,95.31,111830.0
ITL3,TLM95,South Lanarkshire,2008,26.58,95.11,311310.0
ITL3,TLM95,South Lanarkshire,2009,27.76,95.39,312180.0
ITL3,TLM95,South Lanarkshire,2010,28.54,100.93,313180.0
ITL3,TLM95,South Lanarkshire,2011,28.92,94.52,313900.0
ITL3,TLM95,South Lanarkshire,2012,29.75,99.44,314330.0
ITL3,TLM95,South Lanarkshire,2013,30.56,100.75,314810.0
ITL3,TLM95,South Lanarkshire,2014,31.27,103.38,315300.0
ITL3,TLM95,South Lanarkshire,2015,31.6,98.74,316230.0
ITL3,TLM95,South Lanarkshire,2016,32.11,98.43,317100.0
ITL3,TLM95,South Lanarkshire,2017,32.88,104.53,318170.0
ITL3,TLM95,South Lanarkshire,2018,33.81,102.91,319020.0
ITL3,TLM95,South Lanarkshire,2019,34.57,98.64,320530.0
ITL3,TLM95,South Lanarkshire,2020,35.52,100.42,320820.0
ITL3,TLM95,South Lanarkshire,2021,36.31,101.03,322630.0
ITL3,TLM95,South Lanarkshire,2022,37.1,100.0,327460.0
ITL3,TLM95,South Lanarkshire,2023,37.41,90.97,330280.0
ITL3,TLN06,Belfast,2008,23.45,87.67,330052.0
ITL3,TLN06,Belfast,2009,23.52,78.6,331763.0
ITL3,TLN06,Belfast,2010,23.78,82.16,333489.0
ITL3,TLN06,Belfast,2011,24.11,82.71,333895.0
ITL3,TLN06,Belfast,2012,24.95,83.99,334322.0
ITL3,TLN06,Belfast,2013,25.98,83.43,335881.0
ITL3,TLN06,Belfast,2014,27.3,92.49,337872.0
ITL3,TLN06,Belfast,2015,28.38,91.98,340194.0
ITL3,TLN06,Belfast,2016,29.48,92.5,341111.0
ITL3,TLN06,Belfast,2017,30.51,95.24,341915.0
ITL3,TLN06,Belfast,2018,31.72,99.55,343690.0
ITL3,TLN06,Belfast,2019,33.08,96.54,345391.0
ITL3,TLN06,Belfast,2020,34.71,94.5,344994.0
ITL3,TLN06,Belfast,2021,36.53,105.64,344992.0
ITL3,TLN06,Belfast,2022,37.84,100.0,348005.0
ITL3,TLN06,Belfast,2023,38.54,96.35,350533.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2008,19.93,82.97,193603.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2009,20.13,80.34,196203.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2010,20.39,82.43,198202.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2011,20.9,81.03,200298.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2012,21.58,84.55,202560.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2013,22.2,90.58,204072.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2014,22.68,84.53,206141.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2015,23.38,84.67,208339.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2016,24.55,93.15,210924.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2017,25.68,92.86,212635.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2018,26.66,98.36,214887.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2019,27.44,92.11,217069.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2020,28.68,89.32,218162.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2021,30.65,101.29,219127.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2022,32.51,100.0,220271.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2023,33.75,104.79,221754.0
ITL3,TLN08,"Newry, Mourne and Down",2008,24.75,94.55,168019.0
ITL3,TLN08,"Newry, Mourne and Down",2009,25.03,97.02,169652.0
ITL3,TLN08,"Newry, Mourne and Down",2010,25.33,86.64,171119.0
ITL3,TLN08,"Newry, Mourne and Down",2011,26.25,98.43,172276.0
ITL3,TLN08,"Newry, Mourne and Down",2012,27.01,100.19,173754.0
ITL3,TLN08,"Newry, Mourne and Down",2013,27.71,101.27,174951.0
ITL3,TLN08,"Newry, Mourne and Down",2014,27.69,96.4,175557.0
ITL3,TLN08,"Newry, Mourne and Down",2015,27.6,99.03,176559.0
ITL3,TLN08,"Newry, Mourne and Down",2016,27.31,90.4,178017.0
ITL3,TLN08,"Newry, Mourne and Down",2017,27.46,89.31,179199.0
ITL3,TLN08,"Newry, Mourne and Down",2018,27.98,89.45,180205.0
ITL3,TLN08,"Newry, Mourne and Down",2019,29.23,92.72,181528.0
ITL3,TLN08,"Newry, Mourne and Down",2020,30.85,88.79,181683.0
ITL3,TLN08,"Newry, Mourne and Down",2021,33.03,100.39,182345.0
ITL3,TLN08,"Newry, Mourne and Down",2022,34.81,100.0,182634.0
ITL3,TLN08,"Newry, Mourne and Down",2023,35.95,99.43,183429.0
ITL3,TLN09,Ards and North Down,2008,23.7,74.85,155014.0
ITL3,TLN09,Ards and North Down,2009,24.24,83.3,156058.0
ITL3,TLN09,Ards and North Down,2010,24.75,79.21,156518.0
ITL3,TLN09,Ards and North Down,2011,25.06,88.28,156943.0
ITL3,TLN09,Ards and North Down,2012,25.63,87.13,157794.0
ITL3,TLN09,Ards and North Down,2013,26.52,65.03,157956.0
ITL3,TLN09,Ards and North Down,2014,29.22,104.61,158376.0
ITL3,TLN09,Ards and North Down,2015,31.06,97.63,159362.0
ITL3,TLN09,Ards and North Down,2016,32.54,101.15,160299.0
ITL3,TLN09,Ards and North Down,2017,32.25,95.63,160931.0
ITL3,TLN09,Ards and North Down,2018,32.24,95.53,161816.0
ITL3,TLN09,Ards and North Down,2019,32.47,86.09,162807.0
ITL3,TLN09,Ards and North Down,2020,34.02,89.36,163206.0
ITL3,TLN09,Ards and North Down,2021,36.12,97.15,163827.0
ITL3,TLN09,Ards and North Down,2022,38.07,100.0,164223.0
ITL3,TLN09,Ards and North Down,2023,39.02,93.95,164913.0
ITL3,TLN0A,Derry City and Strabane,2008,21.06,81.76,147496.0
ITL3,TLN0A,Derry City and Strabane,2009,19.97,62.81,148053.0
ITL3,TLN0A,Derry City and Strabane,2010,19.7,65.07,148148.0
ITL3,TLN0A,Derry City and Strabane,2011,19.56,61.69,148191.0
ITL3,TLN0A,Derry City and Strabane,2012,20.26,71.26,148666.0
ITL3,TLN0A,Derry City and Strabane,2013,21.03,64.55,148721.0
ITL3,TLN0A,Derry City and Strabane,2014,22.36,68.35,149307.0
ITL3,TLN0A,Derry City and Strabane,2015,24.1,81.0,149589.0
ITL3,TLN0A,Derry City and Strabane,2016,25.95,81.84,150259.0
ITL3,TLN0A,Derry City and Strabane,2017,27.65,86.16,150589.0
ITL3,TLN0A,Derry City and Strabane,2018,29.25,91.08,150712.0
ITL3,TLN0A,Derry City and Strabane,2019,31.09,91.58,151236.0
ITL3,TLN0A,Derry City and Strabane,2020,33.16,91.66,150831.0
ITL3,TLN0A,Derry City and Strabane,2021,35.27,102.99,150834.0
ITL3,TLN0A,Derry City and Strabane,2022,36.79,100.0,150836.0
ITL3,TLN0A,Derry City and Strabane,2023,37.59,96.22,150859.0
ITL3,TLN0B,Mid Ulster,2008,29.31,91.66,133595.0
ITL3,TLN0B,Mid Ulster,2009,29.22,96.34,135408.0
ITL3,TLN0B,Mid Ulster,2010,29.1,92.11,137221.0
ITL3,TLN0B,Mid Ulster,2011,29.39,95.56,139011.0
ITL3,TLN0B,Mid Ulster,2012,29.46,95.57,140466.0
ITL3,TLN0B,Mid Ulster,2013,29.6,92.31,141551.0
ITL3,TLN0B,Mid Ulster,2014,29.67,89.61,143217.0
ITL3,TLN0B,Mid Ulster,2015,29.87,91.66,144404.0
ITL3,TLN0B,Mid Ulster,2016,30.03,89.06,145874.0
ITL3,TLN0B,Mid Ulster,2017,30.25,85.2,147002.0
ITL3,TLN0B,Mid Ulster,2018,31.24,87.77,148028.0
ITL3,TLN0B,Mid Ulster,2019,32.93,85.86,149230.0
ITL3,TLN0B,Mid Ulster,2020,35.47,97.96,149747.0
ITL3,TLN0B,Mid Ulster,2021,37.86,101.29,150598.0
ITL3,TLN0B,Mid Ulster,2022,39.81,100.0,151001.0
ITL3,TLN0B,Mid Ulster,2023,40.78,98.75,152006.0
ITL3,TLN0C,Causeway Coast and Glens,2008,25.26,92.21,139004.0
ITL3,TLN0C,Causeway Coast and Glens,2009,27.02,105.12,139616.0
ITL3,TLN0C,Causeway Coast and Glens,2010,28.02,103.09,140107.0
ITL3,TLN0C,Causeway Coast and Glens,2011,28.76,109.14,140907.0
ITL3,TLN0C,Causeway Coast and Glens,2012,28.93,103.54,141147.0
ITL3,TLN0C,Causeway Coast and Glens,2013,29.17,107.29,141100.0
ITL3,TLN0C,Causeway Coast and Glens,2014,29.42,104.58,141453.0
ITL3,TLN0C,Causeway Coast and Glens,2015,30.0,101.69,142052.0
ITL3,TLN0C,Causeway Coast and Glens,2016,30.86,108.88,142158.0
ITL3,TLN0C,Causeway Coast and Glens,2017,31.35,108.36,142296.0
ITL3,TLN0C,Causeway Coast and Glens,2018,31.22,105.57,142404.0
ITL3,TLN0C,Causeway Coast and Glens,2019,30.98,96.75,142776.0
ITL3,TLN0C,Causeway Coast and Glens,2020,31.44,86.61,142507.0
ITL3,TLN0C,Causeway Coast and Glens,2021,33.06,102.34,141664.0
ITL3,TLN0C,Causeway Coast and Glens,2022,34.57,100.0,141316.0
ITL3,TLN0C,Causeway Coast and Glens,2023,35.55,96.65,141733.0
ITL3,TLN0D,Antrim and Newtownabbey,2008,26.91,97.91,136122.0
ITL3,TLN0D,Antrim and Newtownabbey,2009,26.93,78.32,137422.0
ITL3,TLN0D,Antrim and Newtownabbey,2010,27.43,80.21,138044.0
ITL3,TLN0D,Antrim and Newtownabbey,2011,28.47,91.91,138651.0
ITL3,TLN0D,Antrim and Newtownabbey,2012,29.71,94.76,139397.0
ITL3,TLN0D,Antrim and Newtownabbey,2013,30.27,95.59,140042.0
ITL3,TLN0D,Antrim and Newtownabbey,2014,29.89,89.83,140682.0
ITL3,TLN0D,Antrim and Newtownabbey,2015,29.6,88.0,141364.0
ITL3,TLN0D,Antrim and Newtownabbey,2016,29.54,82.44,142138.0
ITL3,TLN0D,Antrim and Newtownabbey,2017,30.29,88.56,142996.0
ITL3,TLN0D,Antrim and Newtownabbey,2018,31.66,87.99,143952.0
ITL3,TLN0D,Antrim and Newtownabbey,2019,33.69,89.97,145152.0
ITL3,TLN0D,Antrim and Newtownabbey,2020,36.06,92.81,145563.0
ITL3,TLN0D,Antrim and Newtownabbey,2021,38.44,97.59,145852.0
ITL3,TLN0D,Antrim and Newtownabbey,2022,40.29,100.0,146148.0
ITL3,TLN0D,Antrim and Newtownabbey,2023,41.33,102.03,147298.0
ITL3,TLN0E,Lisburn and Castlereagh,2008,23.37,77.18,130584.0
ITL3,TLN0E,Lisburn and Castlereagh,2009,24.6,86.53,132386.0
ITL3,TLN0E,Lisburn and Castlereagh,2010,25.94,91.79,133909.0
ITL3,TLN0E,Lisburn and Castlereagh,2011,27.14,91.94,135280.0
ITL3,TLN0E,Lisburn and Castlereagh,2012,28.11,98.29,136498.0
ITL3,TLN0E,Lisburn and Castlereagh,2013,28.7,96.8,137201.0
ITL3,TLN0E,Lisburn and Castlereagh,2014,29.19,95.81,139186.0
ITL3,TLN0E,Lisburn and Castlereagh,2015,29.29,95.9,140938.0
ITL3,TLN0E,Lisburn and Castlereagh,2016,29.26,97.56,142088.0
ITL3,TLN0E,Lisburn and Castlereagh,2017,28.94,88.2,143737.0
ITL3,TLN0E,Lisburn and Castlereagh,2018,29.28,88.44,145644.0
ITL3,TLN0E,Lisburn and Castlereagh,2019,30.24,88.5,147467.0
ITL3,TLN0E,Lisburn and Castlereagh,2020,32.18,89.62,148102.0
ITL3,TLN0E,Lisburn and Castlereagh,2021,34.55,94.85,149272.0
ITL3,TLN0E,Lisburn and Castlereagh,2022,36.82,100.0,149915.0
ITL3,TLN0E,Lisburn and Castlereagh,2023,38.22,102.18,150822.0
ITL3,TLN0F,Mid and East Antrim,2008,29.44,120.92,134169.0
ITL3,TLN0F,Mid and East Antrim,2009,29.11,126.75,134774.0
ITL3,TLN0F,Mid and East Antrim,2010,29.1,117.27,135157.0
ITL3,TLN0F,Mid and East Antrim,2011,29.12,120.33,135365.0
ITL3,TLN0F,Mid and East Antrim,2012,28.9,117.54,135837.0
ITL3,TLN0F,Mid and East Antrim,2013,29.1,97.58,135983.0
ITL3,TLN0F,Mid and East Antrim,2014,30.56,102.61,136610.0
ITL3,TLN0F,Mid and East Antrim,2015,32.59,116.19,137085.0
ITL3,TLN0F,Mid and East Antrim,2016,33.16,113.12,137718.0
ITL3,TLN0F,Mid and East Antrim,2017,31.95,101.35,138019.0
ITL3,TLN0F,Mid and East Antrim,2018,30.23,75.05,138592.0
ITL3,TLN0F,Mid and East Antrim,2019,30.87,83.21,139066.0
ITL3,TLN0F,Mid and East Antrim,2020,33.32,94.05,139134.0
ITL3,TLN0F,Mid and East Antrim,2021,36.43,105.86,139127.0
ITL3,TLN0F,Mid and East Antrim,2022,38.31,100.0,139200.0
ITL3,TLN0F,Mid and East Antrim,2023,39.12,93.92,139840.0
ITL3,TLN0G,Fermanagh and Omagh,2008,24.7,78.27,111494.0
ITL3,TLN0G,Fermanagh and Omagh,2009,26.54,95.35,111998.0
ITL3,TLN0G,Fermanagh and Omagh,2010,27.96,88.8,112919.0
ITL3,TLN0G,Fermanagh and Omagh,2011,29.41,99.68,113501.0
ITL3,TLN0G,Fermanagh and Omagh,2012,30.3,110.19,114162.0
ITL3,TLN0G,Fermanagh and Omagh,2013,30.23,93.3,114219.0
ITL3,TLN0G,Fermanagh and Omagh,2014,29.95,100.24,114785.0
ITL3,TLN0G,Fermanagh and Omagh,2015,29.28,92.88,115057.0
ITL3,TLN0G,Fermanagh and Omagh,2016,29.16,92.37,115456.0
ITL3,TLN0G,Fermanagh and Omagh,2017,29.19,89.33,115859.0
ITL3,TLN0G,Fermanagh and Omagh,2018,30.04,91.37,116329.0
ITL3,TLN0G,Fermanagh and Omagh,2019,31.53,92.5,116797.0
ITL3,TLN0G,Fermanagh and Omagh,2020,33.58,93.99,116594.0
ITL3,TLN0G,Fermanagh and Omagh,2021,35.83,102.42,116926.0
ITL3,TLN0G,Fermanagh and Omagh,2022,37.57,100.0,116994.0
ITL3,TLN0G,Fermanagh and Omagh,2023,38.55,99.12,117195.0
National,TLB,England,2008,29.25,93.45,51815853.0
National,TLB,England,2009,29.83,90.59,52196381.0
National,TLB,England,2010,30.32,93.35,52642452.0
National,TLB,England,2011,30.74,93.6,53107169.0
National,TLB,England,2012,31.22,93.42,53506812.0
National,TLB,England,2013,31.79,93.67,53918686.0
National,TLB,England,2014,32.43,94.12,54370319.0
National,TLB,England,2015,33.18,95.16,54808676.0
National,TLB,England,2016,33.95,94.71,55289034.0
National,TLB,England,2017,34.82,96.59,55619548.0
National,TLB,England,2018,35.91,96.96,55924528.0
National,TLB,England,2019,37.11,96.93,56230056.0
National,TLB,England,2020,38.54,99.2,56325961.0
National,TLB,England,2021,40.07,99.47,56554891.0
National,TLB,England,2022,41.5,100.0,57112540.0
National,TLB,England,2023,42.39,99.82,57690324.0
National,UKX,United Kingdom,2008,28.63,92.35,61823772.0
National,UKX,United Kingdom,2009,29.24,90.26,62260486.0
National,UKX,United Kingdom,2010,29.77,92.86,62759456.0
National,UKX,United Kingdom,2011,30.23,93.08,63285145.0
National,UKX,United Kingdom,2012,30.75,93.25,63715943.0
National,UKX,United Kingdom,2013,31.32,93.35,64149121.0
National,UKX,United Kingdom,2014,31.96,93.8,64634893.0
National,UKX,United Kingdom,2015,32.69,94.9,65109358.0
National,UKX,United Kingdom,2016,33.45,94.61,65636941.0
National,UKX,United Kingdom,2017,34.3,96.34,66000892.0
National,UKX,United Kingdom,2018,35.38,96.85,66332727.0
National,UKX,United Kingdom,2019,36.58,97.07,66679607.0
National,UKX,United Kingdom,2020,38.0,99.15,66796967.0
National,UKX,United Kingdom,2021,39.53,99.44,67044988.0
National,UKX,United Kingdom,2022,40.97,100.0,67602759.0
National,UKX,United Kingdom,2023,41.87,99.76,68265212.0
MCA,E47000006,Tees Valley,2008,25.45,86.11,658509.0
MCA,E47000006,Tees Valley,2009,26.06,87.15,659003.0
MCA,E47000006,Tees Valley,2010,26.55,87.61,660753.0
MCA,E47000006,Tees Valley,2011,27.05,89.94,663028.0
MCA,E47000006,Tees Valley,2012,27.56,91.57,664161.0
MCA,E47000006,Tees Valley,2013,28.25,91.25,665405.0
MCA,E47000006,Tees Valley,2014,29.08,94.53,667432.0
MCA,E47000006,Tees Valley,2015,29.88,99.88,668875.0
MCA,E47000006,Tees Valley,2016,30.43,100.7,670923.0
MCA,E47000006,Tees Valley,2017,30.72,98.36,672690.0
MCA,E47000006,Tees Valley,2018,31.2,98.75,673541.0
MCA,E47000006,Tees Valley,2019,31.71,98.34,674626.0
MCA,E47000006,Tees Valley,2020,32.55,98.92,674447.0
MCA,E47000006,Tees Valley,2021,33.47,95.58,678365.0
MCA,E47000006,Tees Valley,2022,34.61,100.0,688756.0
MCA,E47000006,Tees Valley,2023,35.37,99.7,698931.0
MCA,E47000014,North East,2008,24.51,86.32,1910803.0
MCA,E47000014,North East,2009,25.05,83.43,1916438.0
MCA,E47000014,North East,2010,25.75,87.01,1926115.0
MCA,E47000014,North East,2011,26.42,89.81,1933413.0
MCA,E47000014,North East,2012,26.97,91.33,1934811.0
MCA,E47000014,North East,2013,27.3,89.1,1937894.0
MCA,E47000014,North East,2014,27.64,89.02,1943050.0
MCA,E47000014,North East,2015,28.12,90.64,1942929.0
MCA,E47000014,North East,2016,28.66,91.26,1947330.0
MCA,E47000014,North East,2017,29.31,92.74,1951097.0
MCA,E47000014,North East,2018,30.15,91.35,1955852.0
MCA,E47000014,North East,2019,31.2,95.53,1962050.0
MCA,E47000014,North East,2020,32.45,95.59,1962979.0
MCA,E47000014,North East,2021,33.82,96.13,1969128.0
MCA,E47000014,North East,2022,35.14,100.0,1992946.0
MCA,E47000014,North East,2023,35.97,98.42,2012449.0
MCA,E47000001,Greater Manchester,2008,26.2,85.61,2620007.0
MCA,E47000001,Greater Manchester,2009,26.76,84.88,2639833.0
MCA,E47000001,Greater Manchester,2010,27.18,86.63,2661841.0
MCA,E47000001,Greater Manchester,2011,27.6,86.44,2685386.0
MCA,E47000001,Greater Manchester,2012,28.01,87.92,2700093.0
MCA,E47000001,Greater Manchester,2013,28.47,88.07,2714958.0
MCA,E47000001,Greater Manchester,2014,28.88,86.08,2733895.0
MCA,E47000001,Greater Manchester,2015,29.49,89.92,2756962.0
